0.048281,0.13074,0.047477,0.029233,0.027274,0.023788,0.02777,0.028546,0.052316,0.1745,0.05182,0.016022,0.012142,0.012219,0.012803,0.014159,0.0027369,0.030451,0.0026853,0.0002567,0.00014744,0.00014929,0.00016392,0.00020049,10.544,32.368,7.8534,7.1971,3.7498,5.7165,5.4577,5.3188,0.060171,0.17916,0.060663,0.032977,0.029723,0.026224,0.030404,0.031656,85,63,57,206,120,223,199,156,137,124,147,313,220,272,244,255,0.0036205,0.032097,0.00368,0.0010875,0.00088345,0.00068771,0.00092443,0.0010021,0.026299,0.080703,0.019306,0.017942,0.0093184,0.014256,0.013672,0.01326,10.493,32.201,7.7031,7.1587,3.7181,5.6882,5.4553,5.2908,1.5982,1.6681,1.4706,1.8645,1.7511,1.9825,2.0031,1.7548,0.99757,0.99733,0.99682,0.99845,0.998,0.99813,0.99832,0.99844,332,364,332,242,218,203,218,231,0.37723,0.19755,0.37076,1.0727,1.2827,1.3203,1.2496,1.137,0.50775,1.3763,0.45515,0.21957,0.19009,0.17874,0.18949,0.21125,214.84,207.03,152.34,320.31,281.25,421.88,339.84,292.97,207.03,210.94,136.72,277.34,253.91,421.88,339.84,273.44,1
0.048837,0.14732,0.045513,0.029865,0.027498,0.023605,0.027745,0.02821,0.052473,0.19732,0.050274,0.016642,0.012741,0.011866,0.012074,0.014364,0.0027534,0.038935,0.0025274,0.00027695,0.00016234,0.00014081,0.00014579,0.00020632,10.59,35.993,7.6368,7.5101,3.8711,5.5003,5.3359,5.2667,0.06008,0.20086,0.058202,0.033822,0.030252,0.026107,0.030096,0.031438,89,58,56,202,116,206,201,144,137,116,151,308,219,267,246,257,0.0036097,0.040345,0.0033875,0.0011439,0.00091517,0.00068159,0.00090575,0.00098833,0.026539,0.090073,0.01906,0.018813,0.0096609,0.013758,0.013336,0.013177,10.589,35.939,7.605,7.5065,3.8547,5.4896,5.3211,5.2576,1.5978,1.5921,1.4418,1.8978,1.7954,1.9832,2.008,1.8275,0.99758,0.9976,0.99777,0.99852,0.99808,0.9984,0.99829,0.99842,325,375,337,244,222,205,210,228,0.44856,0.13755,0.3401,0.99454,1.1768,1.4053,1.2859,1.1045,0.48018,1.7832,0.39633,0.22086,0.18049,0.17482,0.16729,0.19719,214.84,210.94,148.44,312.5,273.44,414.06,335.94,285.16,230.47,187.5,156.25,300.78,226.56,406.25,382.81,312.5,1
0.048725,0.13278,0.042557,0.029886,0.027756,0.023885,0.027487,0.028341,0.055178,0.17924,0.042833,0.016038,0.013141,0.011741,0.011973,0.01429,0.0030446,0.032126,0.0018347,0.0002572,0.0001727,0.00013785,0.00014336,0.00020419,10.252,32.014,7.4164,7.3605,4.1457,5.3614,5.3512,5.3374,0.061955,0.18394,0.052946,0.033642,0.030549,0.026352,0.029778,0.031474,86,54,57,204,126,196,212,154,130,113,149,314,218,264,242,258,0.0038384,0.033834,0.0028033,0.0011318,0.00093326,0.00069444,0.00088672,0.00099063,0.025479,0.080227,0.018405,0.018358,0.010269,0.013355,0.013387,0.013273,10.166,32.011,7.3435,7.3248,4.0972,5.3287,5.3415,5.2959,1.615,1.6381,1.4753,1.9714,1.8313,1.9665,2.0701,1.8707,0.99578,0.99693,0.99805,0.9985,0.99805,0.99822,0.99829,0.99859,320,371,322,243,217,205,212,227,0.46356,0.15066,0.45269,1.0079,1.2584,1.2924,1.2426,1.1829,0.55367,1.5292,0.40475,0.21372,0.17305,0.17039,0.16659,0.22613,230.47,203.12,156.25,312.5,277.34,417.97,351.56,312.5,218.75,203.12,167.97,304.69,285.16,371.09,382.81,257.81,1
0.049553,0.12502,0.043141,0.029872,0.027375,0.023755,0.027804,0.028736,0.057656,0.16659,0.045345,0.015642,0.012847,0.012281,0.012232,0.013953,0.0033242,0.027753,0.0020561,0.00024469,0.00016506,0.00015082,0.00014961,0.00019469,10.272,30.115,7.8116,7.3485,4.2254,5.497,5.3296,5.0005,0.064827,0.1721,0.054859,0.033531,0.030123,0.026347,0.030227,0.031702,79,56,64,210,141,188,200,159,126,123,148,307,215,262,245,259,0.0042025,0.029618,0.0030095,0.0011244,0.0009074,0.00069416,0.00091368,0.001005,0.025696,0.07537,0.019535,0.018336,0.010574,0.013746,0.013327,0.012522,10.253,30.073,7.7944,7.3159,4.219,5.4848,5.3175,4.9964,1.592,1.6743,1.5055,2.0029,1.9029,1.8844,1.9738,1.8757,0.99578,0.99674,0.99815,0.99849,0.99832,0.99786,0.99814,0.99849,318,371,332,236,217,213,209,230,0.45387,0.15066,0.388,0.98685,1.3255,1.2094,1.3117,1.0892,0.57743,1.4705,0.41748,0.2228,0.17776,0.16843,0.18279,0.20583,191.41,207.03,156.25,320.31,304.69,414.06,351.56,269.53,203.12,195.31,175.78,292.97,304.69,394.53,367.19,242.19,1
0.049566,0.1268,0.040286,0.029411,0.027105,0.023949,0.027816,0.028802,0.057518,0.16844,0.04043,0.015641,0.013184,0.012488,0.012156,0.013058,0.0033083,0.028373,0.0016346,0.00024463,0.00017382,0.00015594,0.00014777,0.00017052,10.286,31.466,7.2852,7.2975,4.4487,5.509,5.1886,4.7969,0.064758,0.17475,0.050918,0.033104,0.029891,0.026695,0.030202,0.031459,73,58,74,211,137,194,199,164,127,131,151,302,215,262,244,266,0.0041936,0.030538,0.0025926,0.0010959,0.00089346,0.00071264,0.00091214,0.00098966,0.025683,0.078462,0.018224,0.01813,0.011072,0.01376,0.012917,0.011932,10.247,31.306,7.2715,7.2339,4.4176,5.4901,5.1539,4.7609,1.6028,1.7421,1.6219,2.0224,1.9065,1.9147,1.9184,1.9917,0.99579,0.99688,0.99801,0.99848,0.9984,0.99787,0.99809,0.99855,332,370,320,236,224,217,211,218,0.36698,0.15189,0.44576,1.0232,1.1441,1.2227,1.352,1.251,0.49215,1.6607,0.40668,0.21773,0.18975,0.187,0.17169,0.18676,195.31,226.56,171.88,316.41,304.69,375,351.56,277.34,210.94,218.75,156.25,371.09,281.25,421.88,378.91,277.34,1
0.048756,0.12262,0.041762,0.028885,0.02709,0.023722,0.027768,0.029165,0.056721,0.15597,0.042841,0.014971,0.012825,0.012216,0.012301,0.012788,0.0032172,0.024326,0.0018353,0.00022413,0.00016449,0.00014924,0.00015132,0.00016352,9.9398,29.636,7.465,6.7865,4.3751,5.4872,5.3038,4.8293,0.064306,0.16258,0.053057,0.032435,0.02969,0.026351,0.030185,0.031693,69,58,66,204,130,196,202,170,129,131,154,296,226,266,250,261,0.0041353,0.026431,0.002815,0.001052,0.00088149,0.00069439,0.00091116,0.0010045,0.024734,0.073605,0.01868,0.016968,0.010902,0.013682,0.013219,0.012042,9.8688,29.368,7.4532,6.7701,4.3497,5.4592,5.2746,4.8047,1.6074,1.7217,1.5417,2.0702,1.8496,1.9701,1.9265,1.9578,0.99564,0.99669,0.99806,0.99837,0.99838,0.99786,0.99814,0.99813,330,373,319,240,214,201,219,220,0.37387,0.14066,0.45167,1.018,1.2647,1.4585,1.2809,1.2809,0.44671,1.7486,0.45044,0.20999,0.18984,0.16623,0.19173,0.18144,187.5,222.66,160.16,312.5,304.69,394.53,359.38,296.88,191.41,222.66,160.16,296.88,281.25,433.59,335.94,285.16,1
0.044461,0.12888,0.043649,0.029371,0.027249,0.02353,0.028128,0.028708,0.046913,0.15882,0.045338,0.01508,0.012995,0.012253,0.012422,0.012789,0.0022008,0.025222,0.0020555,0.00022742,0.00016888,0.00015014,0.0001543,0.00016356,9.3436,29.4,7.3919,6.8623,4.4254,5.592,5.3879,4.8634,0.056213,0.16498,0.054622,0.032834,0.03001,0.026107,0.030577,0.031362,77,53,62,198,132,216,196,169,135,133,154,302,224,270,252,254,0.0031599,0.027219,0.0029836,0.0010781,0.00090059,0.00068155,0.00093497,0.00098357,0.022649,0.07326,0.018489,0.01716,0.01097,0.014002,0.013405,0.012101,9.037,29.231,7.3771,6.847,4.3772,5.5869,5.3487,4.8283,1.6074,1.6063,1.4434,2.0058,1.794,1.9569,1.9482,1.8957,0.99455,0.99781,0.99855,0.99844,0.99819,0.9979,0.99811,0.99814,331,380,336,231,217,209,219,221,0.36387,0.10377,0.35387,1.1155,1.278,1.2852,1.083,1.2029,0.4951,1.4359,0.46497,0.23319,0.1928,0.17184,0.17954,0.19933,226.56,207.03,152.34,320.31,304.69,414.06,355.47,304.69,218.75,218.75,156.25,308.59,308.59,378.91,355.47,312.5,1
0.04685,0.13576,0.043798,0.029209,0.027448,0.023549,0.027848,0.028346,0.051784,0.16683,0.04414,0.015492,0.01358,0.01171,0.012655,0.01327,0.0026816,0.027833,0.0019484,0.00024001,0.00018442,0.00013713,0.00016016,0.00017608,9.9086,30.323,7.1369,6.6943,4.4056,5.4816,5.4988,5.1615,0.059726,0.17241,0.053211,0.032844,0.030315,0.026071,0.030349,0.031162,79,50,61,182,125,218,186,174,136,126,148,297,228,272,252,256,0.0035672,0.029726,0.0028314,0.0010787,0.00091898,0.00067972,0.00092106,0.0009711,0.024573,0.075912,0.017823,0.016703,0.010972,0.013729,0.013734,0.012885,9.8045,30.289,7.1116,6.6643,4.378,5.4779,5.4797,5.1412,1.6204,1.5009,1.3946,2.0095,1.7499,1.926,2.0116,1.8752,0.9973,0.99768,0.99853,0.9984,0.99832,0.99791,0.99815,0.99825,339,383,330,232,225,206,223,227,0.33321,0.08,0.37912,1.0882,1.1649,1.3251,1.1725,1.1278,0.51359,1.345,0.39755,0.21947,0.18094,0.17035,0.19836,0.20519,210.94,207.03,152.34,304.69,292.97,414.06,343.75,304.69,167.97,203.12,156.25,300.78,292.97,449.22,332.03,300.78,1
0.04574,0.13448,0.046335,0.029797,0.027947,0.023765,0.028206,0.028465,0.050241,0.16521,0.046688,0.015294,0.013353,0.011923,0.012832,0.013752,0.0025241,0.027295,0.0021798,0.00023391,0.00017829,0.00014215,0.00016467,0.00018911,9.4739,30.336,7.4313,6.752,4.4241,5.5475,5.6481,5.4712,0.058276,0.16962,0.055984,0.033318,0.030748,0.026182,0.030815,0.031391,85,55,67,191,142,208,186,177,143,131,146,306,232,271,257,244,0.0033961,0.02877,0.0031342,0.0011101,0.00094545,0.0006855,0.00094959,0.00098539,0.023509,0.07528,0.018484,0.016861,0.011016,0.013804,0.014104,0.013634,9.38,30.037,7.3749,6.7275,4.3954,5.5077,5.6276,5.44,1.6231,1.45,1.3795,2.0072,1.7178,1.9084,2.0769,1.8535,0.99718,0.99768,0.99858,0.99841,0.99833,0.99794,0.998,0.99811,332,378,343,233,222,210,215,233,0.3779,0.11566,0.29821,1.0525,1.2062,1.2704,1.1511,1.1086,0.43766,1.4906,0.39563,0.20779,0.19941,0.17657,0.20135,0.20216,191.41,203.12,156.25,312.5,296.88,398.44,359.38,316.41,183.59,199.22,167.97,281.25,277.34,445.31,406.25,304.69,1
0.05565,0.15168,0.0497,0.030528,0.028308,0.024128,0.028652,0.029376,0.066389,0.19043,0.051326,0.016264,0.014728,0.01246,0.014426,0.018019,0.0044075,0.036263,0.0026344,0.00026452,0.00021692,0.00015526,0.0002081,0.00032468,11.429,35.383,8.2444,6.9041,4.5488,5.4788,5.9248,5.7556,0.073208,0.19478,0.0604,0.034312,0.031435,0.026683,0.031706,0.033346,74,58,74,188,136,195,165,150,142,132,135,303,223,266,254,231,0.0053594,0.037938,0.0036482,0.0011773,0.00098815,0.00071198,0.0010053,0.0011119,0.028486,0.088516,0.020638,0.017202,0.011357,0.013713,0.014781,0.01435,11.366,35.318,8.2345,6.8636,4.5314,5.4715,5.8977,5.7257,1.6806,1.4897,1.4143,1.9727,1.7504,1.8291,1.9871,1.7432,0.99676,0.99699,0.99691,0.99842,0.99837,0.99791,0.9981,0.99821,336,377,339,245,231,212,231,253,0.35076,0.11689,0.33626,0.97782,1.1313,1.2486,1.035,0.90436,0.65276,1.6129,0.47868,0.21288,0.20279,0.17451,0.21781,0.22095,191.41,218.75,160.16,292.97,277.34,375,320.31,257.81,179.69,238.28,164.06,281.25,242.19,371.09,312.5,257.81,1
