0.096483,0.14161,0.33146,0.077687,0.063492,0.036105,0.067693,0.12516,0.13247,0.18187,0.41651,0.09371,0.060783,0.040867,0.091063,0.17146,0.017547,0.033076,0.17348,0.0087815,0.0036946,0.0016701,0.0082925,0.029398,23.552,29.146,82.472,18.055,11.98,8.3166,15.819,33.636,0.13544,0.18742,0.41708,0.097865,0.079233,0.047018,0.095555,0.17373,66,56,66,64,12,90,51,56,109,125,126,130,146,182,154,130,0.018343,0.035128,0.17396,0.0095775,0.0062778,0.0022107,0.0091307,0.03018,0.05899,0.072715,0.20666,0.04523,0.029924,0.020786,0.039521,0.084247,23.537,29.013,82.459,18.047,11.94,8.2935,15.769,33.615,1.7779,1.4899,1.5763,1.6228,1.621,1.709,1.7325,1.7305,0.99682,0.99768,0.9986,0.99746,0.99761,0.99768,0.99788,0.99737,364,382,385,365,341,312,351,376,0.19066,0.09,0.075,0.18377,0.30887,0.52049,0.25755,0.13091,1.0525,1.5317,3.8243,0.76874,0.53206,0.37433,0.77053,1.4721,203.12,175.78,191.41,199.22,191.41,214.84,199.22,226.56,191.41,156.25,218.75,210.94,195.31,203.12,191.41,222.66,1
0.10452,0.15403,0.34329,0.085017,0.066876,0.040816,0.078909,0.1436,0.14592,0.19446,0.42974,0.10289,0.066529,0.046739,0.10325,0.19527,0.021292,0.037816,0.18467,0.010587,0.0044261,0.0021845,0.01066,0.038129,25.021,32.156,87.124,20.189,13.166,9.1919,18.319,38.363,0.14903,0.19923,0.43088,0.10644,0.08418,0.051574,0.10663,0.19682,61,55,64,71,14,89,58,56,110,120,121,130,137,167,149,124,0.022209,0.039694,0.18566,0.011329,0.0070863,0.0026599,0.011369,0.038738,0.062564,0.079734,0.21707,0.0503,0.032977,0.022926,0.045804,0.096146,24.963,31.814,86.613,20.07,13.158,9.1477,18.276,38.362,1.6883,1.5072,1.6466,1.6244,1.6272,1.6665,1.6476,1.746,0.99644,0.99789,0.99858,0.99773,0.99783,0.9979,0.99778,0.99769,361,382,386,366,351,331,357,377,0.20255,0.09,0.07,0.17902,0.26632,0.3701,0.22189,0.11689,1.2249,1.5084,3.9758,0.94194,0.63488,0.45935,0.90661,1.6625,203.12,175.78,195.31,199.22,191.41,203.12,187.5,218.75,191.41,175.78,203.12,191.41,183.59,199.22,183.59,210.94,1
0.1062,0.16874,0.34362,0.08611,0.068452,0.043198,0.084003,0.16437,0.15088,0.21364,0.4412,0.10438,0.068687,0.050451,0.10724,0.22069,0.022766,0.04564,0.19466,0.010895,0.0047179,0.0025453,0.0115,0.048705,26.394,35.157,88.773,20.375,13.275,9.4628,19.377,43.203,0.15394,0.21804,0.44158,0.10762,0.086307,0.054888,0.11077,0.2222,57,59,65,71,14,80,63,56,107,113,123,128,129,156,139,127,0.023697,0.047541,0.19499,0.011582,0.007449,0.0030127,0.012269,0.049374,0.065885,0.087742,0.22004,0.050809,0.033221,0.023671,0.048494,0.1077,26.288,35.009,87.797,20.273,13.255,9.4448,19.349,42.97,1.7323,1.5285,1.618,1.6816,1.6768,1.6587,1.6657,1.7475,0.99662,0.99807,0.99816,0.99775,0.99784,0.99796,0.9979,0.99758,370,382,386,365,354,334,362,378,0.15566,0.095,0.07,0.18377,0.25632,0.35912,0.20066,0.11377,1.3076,1.785,4.1344,0.81582,0.59938,0.45899,0.88992,2.1651,203.12,171.88,195.31,199.22,187.5,191.41,187.5,218.75,207.03,171.88,191.41,210.94,183.59,195.31,191.41,218.75,1
0.095959,0.16132,0.32351,0.083685,0.065896,0.039624,0.07712,0.1494,0.13243,0.20156,0.41665,0.10113,0.067021,0.045741,0.099675,0.207,0.017537,0.040624,0.1736,0.010228,0.0044919,0.0020923,0.0099352,0.042848,23.758,34.198,85.109,19.155,12.591,8.6676,18.086,39.738,0.13532,0.20561,0.41714,0.105,0.084175,0.050529,0.10298,0.20877,64,58,63,67,10,84,66,53,110,112,119,138,136,158,141,123,0.018313,0.042275,0.174,0.011025,0.0070854,0.0025532,0.010604,0.043586,0.059505,0.084906,0.21319,0.047671,0.031499,0.021665,0.04514,0.098934,23.743,33.878,85.062,19.021,12.568,8.6444,18.011,39.475,1.7264,1.5947,1.6348,1.7052,1.7222,1.6841,1.6243,1.7691,0.99625,0.99842,0.99808,0.9976,0.99773,0.99814,0.99775,0.99737,367,382,388,367,352,331,353,372,0.17066,0.096887,0.06,0.17066,0.24821,0.37387,0.24821,0.14377,1.1318,1.8001,3.3817,0.86305,0.67596,0.44539,1.0785,2.0175,210.94,175.78,199.22,187.5,179.69,187.5,187.5,230.47,199.22,164.06,234.38,207.03,179.69,183.59,179.69,226.56,1
0.09133,0.1574,0.34006,0.076537,0.062591,0.036646,0.071527,0.13902,0.12853,0.19148,0.43547,0.091217,0.059871,0.041144,0.090315,0.1903,0.01652,0.036664,0.18963,0.0083206,0.0035845,0.0016929,0.0081568,0.036215,22.665,34.679,87.495,17.83,11.748,8.1597,17.165,37.125,0.13174,0.19642,0.43597,0.095501,0.078632,0.046591,0.093509,0.19202,60,60,60,64,10,92,63,58,116,110,105,140,139,164,135,115,0.017356,0.038582,0.19007,0.0091205,0.0061829,0.0021707,0.0087438,0.036873,0.056318,0.086885,0.21821,0.044591,0.029211,0.020279,0.042704,0.091478,22.471,34.667,87.065,17.792,11.655,8.0915,17.039,36.5,1.6608,1.6739,1.6003,1.674,1.701,1.6395,1.6173,1.7412,0.99607,0.99844,0.99813,0.99818,0.99851,0.99802,0.99784,0.99718,361,376,394,364,336,319,355,374,0.20755,0.13255,0.03,0.18877,0.35821,0.44101,0.24157,0.13566,1.1755,1.5523,3.6273,0.83951,0.57445,0.4163,0.92003,1.7886,214.84,175.78,195.31,187.5,179.69,191.41,199.22,234.38,210.94,183.59,210.94,222.66,203.12,199.22,203.12,222.66,1
0.083803,0.16268,0.33594,0.075873,0.061095,0.033311,0.066408,0.12817,0.12007,0.19748,0.43751,0.089767,0.058529,0.036208,0.082584,0.17379,0.014417,0.038997,0.19141,0.008058,0.0034256,0.001311,0.0068201,0.030205,20.963,35.981,87.281,17.368,11.407,7.8624,16.151,33.878,0.12434,0.20207,0.43767,0.0942,0.077557,0.042979,0.086976,0.17658,68,62,60,64,12,90,61,64,122,107,113,145,143,177,128,118,0.015461,0.040834,0.19155,0.0088736,0.006015,0.0018472,0.0075648,0.031182,0.052507,0.089984,0.21713,0.043356,0.028523,0.019578,0.04034,0.084452,20.95,35.904,86.636,17.299,11.381,7.8116,16.096,33.696,1.6694,1.6508,1.5626,1.6385,1.676,1.6659,1.6573,1.739,0.99619,0.99831,0.99813,0.99796,0.99809,0.99821,0.99771,0.99691,364,375,395,363,343,308,352,378,0.19189,0.13566,0.025,0.19944,0.31035,0.50765,0.25969,0.11377,1.2464,1.7664,3.523,0.80576,0.57717,0.38108,0.87247,1.5508,210.94,187.5,207.03,191.41,183.59,214.84,218.75,226.56,218.75,191.41,195.31,199.22,183.59,234.38,250,222.66,1
0.092032,0.16224,0.33801,0.074001,0.060969,0.032972,0.069022,0.13416,0.12676,0.19302,0.4388,0.08904,0.057109,0.034026,0.086835,0.19287,0.016068,0.037256,0.19255,0.0079282,0.0032614,0.0011578,0.0075403,0.037199,21.843,35.175,87.781,18.378,11.86,7.8596,16.638,35.504,0.13014,0.19743,0.43966,0.093128,0.077113,0.040804,0.090369,0.195,62,59,58,71,12,91,62,58,116,102,118,147,143,176,123,114,0.016936,0.03898,0.1933,0.0086728,0.0059465,0.001665,0.0081666,0.038026,0.054645,0.08764,0.2195,0.045855,0.029498,0.019673,0.041698,0.08875,21.803,34.968,87.579,18.296,11.77,7.8496,16.637,35.411,1.5711,1.6153,1.5898,1.6678,1.7013,1.6431,1.5852,1.6002,0.99635,0.99827,0.99836,0.99807,0.99816,0.99831,0.99777,0.99731,356,380,394,365,339,316,359,382,0.23755,0.10377,0.03,0.18066,0.3351,0.45576,0.22066,0.093774,1.2388,1.5525,3.7351,0.84186,0.57619,0.40682,0.84948,1.7314,203.12,187.5,203.12,203.12,195.31,222.66,203.12,218.75,187.5,199.22,222.66,222.66,191.41,199.22,203.12,214.84,1
0.084573,0.17569,0.35293,0.074225,0.060973,0.032306,0.068468,0.13564,0.11839,0.21181,0.45741,0.089923,0.057599,0.032541,0.085694,0.19453,0.014017,0.044864,0.20923,0.0080861,0.0033177,0.0010589,0.0073434,0.03784,20.715,36.372,88.356,18.688,12.044,7.8531,16.976,35.07,0.12225,0.21615,0.45796,0.094336,0.077199,0.039172,0.089402,0.19633,61,58,59,72,14,92,68,58,118,101,116,141,137,166,122,117,0.014945,0.046723,0.20973,0.0088992,0.0059597,0.0015344,0.0079927,0.038545,0.051586,0.090657,0.2203,0.046677,0.030064,0.01968,0.042502,0.087887,20.583,36.172,87.9,18.624,11.995,7.8522,16.958,35.067,1.5511,1.5024,1.5918,1.6755,1.6793,1.657,1.6101,1.6179,0.99615,0.99833,0.99809,0.99811,0.99812,0.99831,0.9976,0.99728,349,379,394,360,339,306,356,380,0.26255,0.11066,0.03,0.21821,0.3329,0.5408,0.23066,0.1,0.89834,1.7908,3.5659,0.91983,0.66261,0.35049,0.81639,1.6922,207.03,175.78,199.22,214.84,199.22,234.38,214.84,218.75,214.84,175.78,222.66,214.84,195.31,261.72,234.38,238.28,1
0.091885,0.18086,0.3422,0.074724,0.061335,0.034832,0.072483,0.15313,0.12607,0.22336,0.44764,0.090836,0.060036,0.035975,0.091564,0.21477,0.015893,0.049891,0.20038,0.0082512,0.0036043,0.0012942,0.0083839,0.046125,22.265,36.394,88.455,18.376,12.147,8.1997,17.96,38.507,0.12964,0.22727,0.44857,0.094851,0.079443,0.042096,0.095156,0.21638,57,62,60,70,10,79,71,55,107,99,120,148,136,152,123,115,0.016806,0.051653,0.20122,0.0089967,0.0063112,0.0017721,0.0090547,0.046822,0.055358,0.091211,0.22048,0.046002,0.030293,0.020539,0.044783,0.096256,22.088,36.393,87.97,18.355,12.087,8.195,17.868,38.406,1.5761,1.5008,1.635,1.646,1.6416,1.6684,1.5842,1.5921,0.99642,0.99819,0.99806,0.99807,0.99813,0.99821,0.99773,0.99752,353,376,392,355,340,313,357,380,0.25132,0.11689,0.04,0.2501,0.31821,0.47478,0.21944,0.095,1.206,1.5396,4.135,0.88442,0.60924,0.38151,0.94307,1.7989,199.22,171.88,207.03,214.84,199.22,214.84,214.84,218.75,210.94,179.69,210.94,222.66,210.94,210.94,195.31,218.75,1
0.094547,0.17481,0.33951,0.065363,0.058882,0.035507,0.073871,0.15871,0.12663,0.21799,0.44027,0.079268,0.053395,0.036966,0.092706,0.22474,0.016035,0.047519,0.19383,0.0062834,0.002851,0.0013665,0.0085944,0.05051,22.475,35.8,88.654,16.595,10.957,8.1184,18.361,40.656,0.12951,0.22213,0.44123,0.084362,0.073892,0.043165,0.09668,0.22684,54,55,64,87,8,78,70,57,103,100,117,151,142,148,125,114,0.016773,0.049341,0.19468,0.0071169,0.00546,0.0018632,0.009347,0.051455,0.055618,0.089386,0.2218,0.041503,0.027269,0.020207,0.045488,0.1012,22.192,35.665,88.497,16.56,10.88,8.0627,18.15,40.377,1.5186,1.5113,1.673,1.6459,1.6187,1.6903,1.5851,1.6026,0.99753,0.99816,0.99806,0.99804,0.99793,0.99819,0.99778,0.99752,351,381,388,354,330,324,363,374,0.24944,0.096887,0.061887,0.23755,0.38626,0.41167,0.19444,0.13189,1.2377,1.6726,3.795,0.77633,0.58976,0.39732,0.94043,2.2031,195.31,175.78,214.84,218.75,199.22,207.03,218.75,218.75,207.03,164.06,210.94,234.38,207.03,246.09,210.94,210.94,1
